CustomerID,Age,Segment,Region,City
C02204,24,Consumer,East,Patna
C02205,31,Consumer,West,Mumbai
C02206,36,Small Business,North,Delhi
C02207,48,Consumer,East,Bhubaneswar
C02208,34,Consumer,West,Pune
C02209,29,Consumer,East,Bhubaneswar
C02210,28,Consumer,North,Delhi
C02211,40,Consumer,South,Hyderabad
C02212,36,Consumer,East,Kolkata
C02213,38,Corporate,North,Delhi
C02214,45,Corporate,West,Ahmedabad
C02215,32,Consumer,South,Bengaluru
C02216,35,Corporate,South,Mysuru
C02217,28,Small Business,South,Chennai
C02218,25,Consumer,North,Chandigarh
C02219,26,Small Business,South,Bengaluru
C02220,18,Consumer,East,Patna
C02221,36,Consumer,South,Chennai
C02222,35,Consumer,West,Nashik
C02223,36,Consumer,East,Patna
C02224,24,Corporate,East,Bhubaneswar
C02225,26,Consumer,South,Chennai
C02226,26,Consumer,North,Chandigarh
C02227,42,Corporate,North,Jaipur
C02228,33,Consumer,West,Mumbai
C02229,32,Consumer,East,Patna
C02230,38,Consumer,North,Lucknow
C02231,26,Consumer,East,Kolkata
C02232,35,Consumer,East,Bhubaneswar
C02233,50,Consumer,West,Ahmedabad
C02234,43,Consumer,South,Chennai
C02235,35,Corporate,West,Nashik
C02236,32,Small Business,South,Mysuru
C02237,36,Consumer,South,Chennai
C02238,45,Corporate,North,Chandigarh
C02239,44,Consumer,North,Delhi
C02240,46,Consumer,West,Pune
C02241,34,Consumer,West,Mumbai
C02242,18,Small Business,South,Bengaluru
C02243,49,Consumer,South,Bengaluru
C02244,25,Consumer,East,Bhubaneswar
C02245,18,Small Business,West,Pune
C02246,38,Small Business,East,Guwahati
C02247,18,Corporate,North,Delhi
C02248,32,Consumer,North,Jaipur
C02249,18,Small Business,West,Pune
C02250,29,Consumer,South,Mysuru
C02251,46,Consumer,West,Nashik
C02252,35,Consumer,West,Ahmedabad
C02253,32,Consumer,East,Patna
C02254,36,Consumer,West,Ahmedabad
C02255,18,Consumer,West,Pune
C02256,26,Consumer,North,Delhi
C02257,27,Consumer,South,Bengaluru
C02258,37,Consumer,West,Mumbai
C02259,23,Consumer,East,Bhubaneswar
C02260,33,Consumer,South,Hyderabad
C02261,31,Small Business,South,Mysuru
C02262,26,Consumer,West,Ahmedabad
C02263,27,Consumer,East,Guwahati
C02264,31,Consumer,West,Mumbai
C02265,18,Consumer,South,Mysuru
C02266,39,Consumer,North,Jaipur
C02267,24,Corporate,East,Patna
C02268,29,Small Business,North,Lucknow
C02269,46,Consumer,North,Chandigarh
C02270,39,Corporate,East,Patna
C02271,21,Corporate,South,Hyderabad
C02272,18,Consumer,East,Patna
C02273,36,Consumer,North,Chandigarh
C02274,30,Consumer,East,Guwahati
C02275,33,Consumer,West,Pune
C02276,38,Consumer,North,Delhi
C02277,40,Consumer,South,Chennai
C02278,28,Consumer,West,Ahmedabad
C02279,31,Consumer,South,Hyderabad
C02280,35,Consumer,North,Delhi
C02281,36,Consumer,North,Jaipur
C02282,33,Consumer,West,Pune
C02283,45,Consumer,East,Patna
C02284,36,Small Business,South,Hyderabad
C02285,38,Corporate,North,Lucknow
C02286,34,Consumer,South,Hyderabad
C02287,23,Small Business,North,Lucknow
C02288,26,Corporate,West,Nashik
C02289,21,Consumer,South,Bengaluru
C02290,41,Corporate,North,Chandigarh
C02291,18,Consumer,South,Mysuru
C02292,30,Consumer,West,Ahmedabad
C02293,28,Consumer,West,Nashik
C02294,18,Small Business,West,Pune
C02295,28,Consumer,North,Lucknow
C02296,29,Corporate,East,Guwahati
C02297,47,Consumer,West,Mumbai
C02298,18,Consumer,West,Nashik
C02299,43,Small Business,West,Ahmedabad
C02300,29,Consumer,West,Ahmedabad
C02301,39,Consumer,South,Chennai
C02302,32,Small Business,South,Hyderabad
C02303,22,Small Business,West,Nashik
C02304,44,Consumer,East,Kolkata
C02305,43,Corporate,South,Mysuru
C02306,22,Small Business,North,Chandigarh
C02307,37,Corporate,South,Hyderabad
C02308,26,Consumer,North,Delhi
C02309,18,Consumer,East,Kolkata
C02310,24,Small Business,East,Patna
C02311,44,Small Business,West,Nashik
C02312,39,Consumer,East,Bhubaneswar
C02313,29,Small Business,South,Mysuru
C02314,44,Consumer,South,Mysuru
C02315,42,Consumer,East,Bhubaneswar
C02316,25,Consumer,South,Hyderabad
C02317,46,Consumer,West,Ahmedabad
C02318,28,Consumer,East,Patna
C02319,29,Consumer,West,Pune
C02320,18,Consumer,East,Guwahati
C02321,26,Consumer,North,Lucknow
C02322,30,Small Business,South,Chennai
C02323,34,Corporate,North,Delhi
C02324,22,Consumer,North,Jaipur
C02325,25,Consumer,North,Chandigarh
C02326,46,Consumer,South,Mysuru
C02327,41,Consumer,West,Mumbai
C02328,43,Consumer,South,Chennai
C02329,31,Consumer,South,Bengaluru
C02330,35,Small Business,West,Pune
C02331,37,Corporate,South,Hyderabad
C02332,46,Small Business,North,Delhi
C02333,18,Consumer,North,Delhi
C02334,18,Small Business,North,Chandigarh
C02335,27,Small Business,East,Kolkata
C02336,34,Consumer,North,Jaipur
C02337,32,Consumer,South,Hyderabad
C02338,25,Small Business,North,Chandigarh
C02339,36,Consumer,South,Bengaluru
C02340,27,Consumer,East,Kolkata
C02341,32,Consumer,North,Jaipur
C02342,36,Consumer,West,Ahmedabad
C02343,28,Consumer,South,Chennai
C02344,39,Consumer,West,Nashik
C02345,40,Consumer,West,Pune
C02346,25,Consumer,East,Patna
C02347,27,Small Business,North,Delhi
C02348,23,Consumer,West,Ahmedabad
C02349,31,Consumer,East,Bhubaneswar
C02350,34,Small Business,East,Kolkata
C02351,48,Small Business,North,Chandigarh
C02352,28,Consumer,West,Mumbai
C02353,34,Consumer,South,Mysuru
C02354,27,Consumer,West,Pune
C02355,27,Consumer,South,Chennai
C02356,35,Consumer,North,Chandigarh
C02357,28,Corporate,East,Bhubaneswar
C02358,31,Consumer,West,Ahmedabad
C02359,35,Consumer,North,Lucknow
C02360,34,Consumer,North,Jaipur
C02361,18,Small Business,North,Delhi
C02362,27,Small Business,North,Chandigarh
C02363,41,Small Business,West,Ahmedabad
C02364,18,Small Business,South,Hyderabad
C02365,18,Consumer,North,Chandigarh
C02366,37,Small Business,South,Bengaluru
C02367,34,Consumer,East,Bhubaneswar
C02368,22,Consumer,East,Bhubaneswar
C02369,32,Consumer,South,Mysuru
C02370,26,Consumer,North,Lucknow
C02371,36,Consumer,East,Bhubaneswar
C02372,18,Consumer,South,Hyderabad
C02373,29,Small Business,South,Hyderabad
C02374,27,Small Business,North,Jaipur
C02375,39,Small Business,East,Bhubaneswar
C02376,18,Consumer,South,Chennai
C02377,32,Consumer,West,Pune
C02378,37,Consumer,South,Chennai
C02379,48,Corporate,South,Bengaluru
C02380,27,Small Business,North,Chandigarh
C02381,34,Consumer,East,Patna
C02382,18,Consumer,East,Patna
C02383,31,Consumer,South,Hyderabad
C02384,42,Consumer,West,Mumbai
C02385,48,Consumer,South,Bengaluru
C02386,35,Small Business,North,Jaipur
C02387,18,Corporate,South,Hyderabad
C02388,44,Consumer,West,Ahmedabad
C02389,18,Consumer,West,Nashik
C02390,21,Corporate,South,Mysuru
C02391,45,Consumer,North,Jaipur
C02392,31,Consumer,East,Guwahati
C02393,26,Consumer,East,Bhubaneswar
C02394,38,Consumer,South,Hyderabad
C02395,33,Consumer,South,Bengaluru
C02396,51,Small Business,East,Kolkata
C02397,41,Consumer,North,Chandigarh
C02398,33,Consumer,South,Hyderabad
C02399,34,Corporate,South,Bengaluru
C02400,41,Consumer,South,Mysuru
C02401,31,Consumer,East,Patna
C02402,24,Small Business,East,Bhubaneswar
C02403,38,Small Business,East,Guwahati
C02404,29,Consumer,West,Nashik
C02405,34,Corporate,North,Chandigarh
C02406,18,Consumer,West,Pune
C02407,30,Consumer,East,Guwahati
C02408,27,Consumer,West,Mumbai
C02409,18,Consumer,East,Kolkata
C02410,31,Consumer,East,Kolkata
C02411,31,Consumer,South,Chennai
C02412,35,Consumer,East,Guwahati
C02413,42,Consumer,North,Lucknow
C02414,40,Consumer,East,Bhubaneswar
C02415,27,Consumer,East,Patna
C02416,33,Corporate,West,Mumbai
C02417,36,Consumer,East,Guwahati
C02418,28,Small Business,West,Pune
C02419,18,Consumer,South,Hyderabad
C02420,30,Small Business,East,Guwahati
C02421,42,Consumer,North,Chandigarh
C02422,18,Consumer,West,Mumbai
C02423,23,Consumer,East,Bhubaneswar
C02424,24,Consumer,East,Kolkata
C02425,23,Consumer,North,Lucknow
C02426,38,Consumer,South,Bengaluru
C02427,26,Consumer,West,Pune
C02428,38,Consumer,East,Patna
C02429,32,Corporate,West,Nashik
C02430,18,Small Business,South,Mysuru
C02431,28,Corporate,East,Kolkata
C02432,41,Consumer,South,Chennai
C02433,33,Consumer,South,Hyderabad
C02434,28,Consumer,South,Hyderabad
C02435,42,Corporate,West,Nashik
C02436,22,Consumer,North,Lucknow
C02437,26,Consumer,East,Patna
C02438,40,Corporate,South,Bengaluru
C02439,38,Consumer,South,Hyderabad
C02440,21,Small Business,West,Ahmedabad
C02441,36,Consumer,West,Nashik
C02442,26,Consumer,East,Guwahati
C02443,18,Consumer,West,Nashik
C02444,29,Small Business,South,Hyderabad
C02445,49,Consumer,East,Guwahati
C02446,41,Consumer,East,Guwahati
C02447,31,Consumer,West,Pune
C02448,18,Consumer,South,Chennai
C02449,18,Consumer,South,Bengaluru
C02450,32,Consumer,South,Hyderabad
C02451,35,Consumer,West,Ahmedabad
C02452,38,Corporate,West,Mumbai
C02453,37,Consumer,West,Ahmedabad
C02454,38,Corporate,North,Delhi
C02455,34,Corporate,West,Pune
C02456,42,Consumer,East,Bhubaneswar
C02457,27,Corporate,South,Chennai
C02458,32,Consumer,South,Mysuru
C02459,18,Consumer,North,Delhi
C02460,27,Consumer,West,Ahmedabad
C02461,40,Consumer,North,Lucknow
C02462,37,Consumer,East,Kolkata
C02463,18,Consumer,East,Kolkata
C02464,50,Corporate,North,Chandigarh
C02465,33,Corporate,South,Bengaluru
C02466,33,Consumer,North,Lucknow
C02467,26,Consumer,East,Bhubaneswar
C02468,28,Consumer,South,Bengaluru
C02469,33,Small Business,West,Pune
C02470,37,Corporate,East,Patna
C02471,34,Consumer,East,Patna
C02472,27,Corporate,North,Lucknow
C02473,23,Small Business,South,Mysuru
C02474,23,Consumer,East,Guwahati
C02475,41,Small Business,South,Hyderabad
C02476,40,Small Business,North,Jaipur
C02477,36,Corporate,West,Pune
C02478,41,Consumer,West,Nashik
C02479,30,Consumer,West,Mumbai
C02480,39,Consumer,East,Guwahati
C02481,36,Consumer,West,Ahmedabad
C02482,39,Consumer,North,Jaipur
C02483,22,Small Business,West,Mumbai
C02484,18,Corporate,North,Lucknow
C02485,34,Consumer,West,Ahmedabad
C02486,18,Small Business,North,Lucknow
C02487,28,Consumer,West,Pune
C02488,18,Corporate,North,Lucknow
C02489,43,Consumer,East,Kolkata
C02490,40,Consumer,South,Hyderabad
C02491,35,Consumer,North,Lucknow
C02492,24,Consumer,East,Guwahati
C02493,18,Consumer,West,Mumbai
C02494,18,Corporate,East,Bhubaneswar
C02495,27,Consumer,East,Patna
C02496,38,Small Business,East,Guwahati
C02497,28,Consumer,West,Ahmedabad
C02498,36,Consumer,North,Delhi
C02499,36,Consumer,South,Chennai
C02500,38,Small Business,North,Delhi
